,ga.dateHourMinute,ga.sessionDurationBucket,ga.browser.encoded,ga.operatingSystem.encoded,ga.operatingSystemVersion.encoded,ga.language.encoded,ga.DeviceInfo.encoded,ga.sessionsWithEvent,Success,month,date,hour,minute,time
33258,201805142254,4,A4,B2,C44,D77,E253,1,False,5,14,22,54,2254
33259,201805152212,281,A4,B2,C44,D77,E253,1,False,5,15,22,12,2212
33260,201805152213,281,A4,B2,C44,D77,E253,0,False,5,15,22,13,2213
33261,201805152217,281,A4,B2,C44,D77,E253,0,False,5,15,22,17,2217
33262,201805180722,3,A4,B2,C44,D77,E253,1,False,5,18,7,22,722
33263,201805180738,261,A4,B2,C44,D77,E253,1,False,5,18,7,38,738
33264,201805180742,261,A4,B2,C44,D77,E253,0,False,5,18,7,42,742
33265,201805241710,2,A4,B2,C44,D77,E253,1,False,5,24,17,10,1710
33266,201805250545,205,A4,B2,C44,D77,E253,0,False,5,25,5,45,545
33267,201805250546,205,A4,B2,C44,D77,E253,0,False,5,25,5,46,546
33268,201805252212,3,A4,B2,C44,D77,E253,1,False,5,25,22,12,2212
33269,201805271937,1,A4,B2,C44,D77,E253,1,False,5,27,19,37,1937
33270,201805272151,4,A4,B2,C44,D77,E253,1,False,5,27,21,51,2151
33271,201806031042,5,A4,B2,C44,D77,E253,1,False,6,3,10,42,1042
33272,201806042027,74,A4,B2,C44,D77,E253,1,False,6,4,20,27,2027
33273,201806042028,74,A4,B2,C44,D77,E253,0,False,6,4,20,28,2028
33274,201803290830,406,A4,B2,C44,D77,E253,0,True,3,29,8,30,830
33275,201803290832,406,A4,B2,C44,D77,E253,0,True,3,29,8,32,832
33276,201804020937,746,A4,B2,C44,D77,E253,1,True,4,2,9,37,937
33277,201804020938,746,A4,B2,C44,D77,E253,0,True,4,2,9,38,938
33278,201804020939,746,A4,B2,C44,D77,E253,0,True,4,2,9,39,939
33279,201804020941,746,A4,B2,C44,D77,E253,0,True,4,2,9,41,941
33280,201804020945,746,A4,B2,C44,D77,E253,0,True,4,2,9,45,945
33281,201804020947,746,A4,B2,C44,D77,E253,0,True,4,2,9,47,947
33282,201804020950,746,A4,B2,C44,D77,E253,0,True,4,2,9,50,950
33283,201804081736,180,A4,B2,C44,D77,E253,0,True,4,8,17,36,1736
33284,201804081737,180,A4,B2,C44,D77,E253,0,True,4,8,17,37,1737
33285,201804081738,180,A4,B2,C44,D77,E253,0,True,4,8,17,38,1738
33286,201804092141,167,A4,B2,C44,D77,E253,1,True,4,9,21,41,2141
33287,201804092142,167,A4,B2,C44,D77,E253,0,True,4,9,21,42,2142
33288,201804092143,167,A4,B2,C44,D77,E253,0,True,4,9,21,43,2143
33289,201804092144,167,A4,B2,C44,D77,E253,0,True,4,9,21,44,2144
33290,201804141318,205,A4,B2,C44,D77,E253,1,True,4,14,13,18,1318
33291,201804141319,205,A4,B2,C44,D77,E253,0,True,4,14,13,19,1319
33292,201804141320,205,A4,B2,C44,D77,E253,0,True,4,14,13,20,1320
33293,201804141321,205,A4,B2,C44,D77,E253,0,True,4,14,13,21,1321
33294,201804141322,205,A4,B2,C44,D77,E253,0,True,4,14,13,22,1322
33295,201804192015,170,A4,B2,C44,D77,E253,1,True,4,19,20,15,2015
33296,201804192016,170,A4,B2,C44,D77,E253,0,True,4,19,20,16,2016
33297,201804192017,170,A4,B2,C44,D77,E253,0,True,4,19,20,17,2017
33298,201804192018,170,A4,B2,C44,D77,E253,0,True,4,19,20,18,2018
33299,201804282057,129,A4,B2,C44,D77,E253,1,True,4,28,20,57,2057
33300,201804282059,129,A4,B2,C44,D77,E253,0,True,4,28,20,59,2059
33301,201805012336,212,A4,B2,C44,D77,E253,0,True,5,1,23,36,2336
33302,201805012339,212,A4,B2,C44,D77,E253,0,True,5,1,23,39,2339
33303,201805050403,788,A4,B2,C44,D77,E253,0,True,5,5,4,3,403
33304,201805050406,788,A4,B2,C44,D77,E253,0,True,5,5,4,6,406
33305,201805061512,1255,A4,B2,C44,D77,E253,1,True,5,6,15,12,1512
33306,201805061518,1255,A4,B2,C44,D77,E253,0,True,5,6,15,18,1518
33307,201805061519,1255,A4,B2,C44,D77,E253,0,True,5,6,15,19,1519
33308,201805061520,1255,A4,B2,C44,D77,E253,0,True,5,6,15,20,1520
33309,201805101802,79,A4,B2,C44,D77,E253,1,True,5,10,18,2,1802
33310,201805101803,79,A4,B2,C44,D77,E253,0,True,5,10,18,3,1803
33311,201805161846,546,A4,B2,C44,D77,E253,1,True,5,16,18,46,1846
33312,201805161847,546,A4,B2,C44,D77,E253,0,True,5,16,18,47,1847
33313,201805161848,546,A4,B2,C44,D77,E253,0,True,5,16,18,48,1848
33314,201805161849,546,A4,B2,C44,D77,E253,0,True,5,16,18,49,1849
33315,201805161850,546,A4,B2,C44,D77,E253,0,True,5,16,18,50,1850
33316,201805161854,546,A4,B2,C44,D77,E253,0,True,5,16,18,54,1854
33317,201805161855,546,A4,B2,C44,D77,E253,0,True,5,16,18,55,1855
33318,201805230146,118,A4,B2,C44,D77,E253,0,True,5,23,1,46,146
33319,201805250345,168,A4,B2,C44,D77,E253,0,True,5,25,3,45,345
33320,201805250346,168,A4,B2,C44,D77,E253,0,True,5,25,3,46,346
33321,201805270056,149,A4,B2,C44,D77,E253,1,True,5,27,0,56,56
33322,201805270057,149,A4,B2,C44,D77,E253,0,True,5,27,0,57,57
33323,201805270059,149,A4,B2,C44,D77,E253,0,True,5,27,0,59,59
33324,201805301947,225,A4,B2,C44,D77,E253,1,True,5,30,19,47,1947
33325,201805301951,225,A4,B2,C44,D77,E253,0,True,5,30,19,51,1951
33326,201806031707,191,A4,B2,C44,D77,E253,1,True,6,3,17,7,1707
33327,201806031710,191,A4,B2,C44,D77,E253,0,True,6,3,17,10,1710
33328,201806040530,246,A4,B2,C44,D77,E253,1,True,6,4,5,30,530
33329,201806040532,246,A4,B2,C44,D77,E253,0,True,6,4,5,32,532
33330,201806040533,246,A4,B2,C44,D77,E253,0,True,6,4,5,33,533
33331,201806040534,246,A4,B2,C44,D77,E253,0,True,6,4,5,34,534
33332,201806041506,95,A4,B2,C44,D77,E253,1,True,6,4,15,6,1506
33333,201803151619,2,A7,B8,C43,D77,E359,1,False,3,15,16,19,1619
33334,201803211042,2,A7,B8,C43,D77,E359,1,False,3,21,10,42,1042
33335,201803211504,1,A7,B8,C43,D77,E359,1,False,3,21,15,4,1504
33336,201803261148,157,A7,B8,C43,D77,E359,1,True,3,26,11,48,1148
33337,201803261149,157,A7,B8,C43,D77,E359,0,True,3,26,11,49,1149
33338,201803261150,157,A7,B8,C43,D77,E359,0,True,3,26,11,50,1150
33339,201803261520,29,A7,B8,C43,D77,E359,1,False,3,26,15,20,1520
33340,201803261521,29,A7,B8,C43,D77,E359,0,False,3,26,15,21,1521
33341,201803281042,5,A7,B8,C43,D77,E359,1,False,3,28,10,42,1042
33342,201803281043,81,A7,B8,C43,D77,E359,1,False,3,28,10,43,1043
33343,201803291545,56,A7,B8,C43,D77,E359,1,False,3,29,15,45,1545
33344,201803291546,56,A7,B8,C43,D77,E359,0,False,3,29,15,46,1546
33345,201803291559,27,A7,B8,C43,D77,E359,1,False,3,29,15,59,1559
33346,201804030029,144,A7,B8,C43,D77,E359,1,False,4,3,0,29,29
33347,201804030030,144,A7,B8,C43,D77,E359,0,False,4,3,0,30,30
33348,201804031137,1,A7,B8,C43,D77,E359,1,False,4,3,11,37,1137
33349,201804031254,1,A7,B8,C43,D77,E359,1,False,4,3,12,54,1254
33350,201804040753,165,A7,B8,C43,D77,E359,1,False,4,4,7,53,753
33351,201804040755,165,A7,B8,C43,D77,E359,0,False,4,4,7,55,755
33352,201804040756,165,A7,B8,C43,D77,E359,0,False,4,4,7,56,756
33353,201804040906,649,A7,B8,C43,D77,E359,1,True,4,4,9,6,906
33354,201804040908,649,A7,B8,C43,D77,E359,0,True,4,4,9,8,908
33355,201804040915,649,A7,B8,C43,D77,E359,0,True,4,4,9,15,915
33356,201804040916,649,A7,B8,C43,D77,E359,0,True,4,4,9,16,916
33357,201804041214,278,A7,B8,C43,D77,E359,1,True,4,4,12,14,1214
33358,201804041215,278,A7,B8,C43,D77,E359,0,True,4,4,12,15,1215
33359,201804041216,278,A7,B8,C43,D77,E359,0,True,4,4,12,16,1216
33360,201804041218,440,A7,B8,C43,D77,E359,1,False,4,4,12,18,1218
33361,201804041218,278,A7,B8,C43,D77,E359,0,True,4,4,12,18,1218
33362,201804041222,440,A7,B8,C43,D77,E359,0,False,4,4,12,22,1222
33363,201803151652,272,A7,B8,C2,D53,E359,1,True,3,15,16,52,1652
33364,201803151656,272,A7,B8,C2,D53,E359,0,True,3,15,16,56,1656
33365,201803161447,151,A7,B8,C2,D53,E359,1,True,3,16,14,47,1447
33366,201803161449,151,A7,B8,C2,D53,E359,0,True,3,16,14,49,1449
33367,201803190955,1170,A7,B8,C2,D53,E359,0,True,3,19,9,55,955
33368,201803190956,1170,A7,B8,C2,D53,E359,0,True,3,19,9,56,956
33369,201803190959,1170,A7,B8,C2,D53,E359,0,True,3,19,9,59,959
33370,201803191000,1170,A7,B8,C2,D53,E359,0,True,3,19,10,0,1000
33371,201803191001,1170,A7,B8,C2,D53,E359,0,True,3,19,10,1,1001
33372,201803191004,1170,A7,B8,C2,D53,E359,0,True,3,19,10,4,1004
33373,201803191007,1170,A7,B8,C2,D53,E359,0,True,3,19,10,7,1007
33374,201803201956,2,A7,B8,C2,D53,E359,1,False,3,20,19,56,1956
33375,201803220555,1,A7,B8,C2,D53,E359,1,False,3,22,5,55,555
33376,201803231427,639,A7,B8,C2,D53,E359,1,True,3,23,14,27,1427
33377,201803231428,639,A7,B8,C2,D53,E359,0,True,3,23,14,28,1428
33378,201803231434,639,A7,B8,C2,D53,E359,0,True,3,23,14,34,1434
33379,201803231859,58,A7,B8,C2,D53,E359,0,True,3,23,18,59,1859
33380,201803232217,2,A7,B8,C2,D53,E359,1,False,3,23,22,17,2217
33381,201804041151,248,A7,B8,C2,D53,E359,1,True,4,4,11,51,1151
33382,201804041153,248,A7,B8,C2,D53,E359,0,True,4,4,11,53,1153
33383,201804041154,248,A7,B8,C2,D53,E359,0,True,4,4,11,54,1154
33384,201804042028,299,A7,B8,C2,D53,E359,1,True,4,4,20,28,2028
33385,201804042029,299,A7,B8,C2,D53,E359,0,True,4,4,20,29,2029
33386,201805251627,135,A4,B6,C73,D77,E171,0,True,5,25,16,27,1627
33387,201805251628,135,A4,B6,C73,D77,E171,0,True,5,25,16,28,1628
33388,201805251641,95,A4,B6,C77,D54,E171,1,True,5,25,16,41,1641
33389,201805251651,142,A11,B6,C73,D54,E171,0,True,5,25,16,51,1651
33390,201805251652,142,A11,B6,C73,D54,E171,0,True,5,25,16,52,1652
33391,201805251653,142,A11,B6,C73,D54,E171,0,True,5,25,16,53,1653
33392,201805251700,11,A4,B6,C73,D77,E171,1,False,5,25,17,0,1700
33393,201805251853,158,A4,B6,C70,D54,E171,1,True,5,25,18,53,1853
33394,201805251900,2,A4,B6,C73,D77,E171,1,False,5,25,19,0,1900
33395,201805252007,181,A4,B6,C73,D54,E171,1,True,5,25,20,7,2007
33396,201805252009,181,A4,B6,C73,D54,E171,0,True,5,25,20,9,2009
33397,201805252010,181,A4,B6,C73,D54,E171,0,True,5,25,20,10,2010
33398,201805252016,340,A6,B6,C73,D77,E171,1,True,5,25,20,16,2016
33399,201805252018,340,A6,B6,C73,D77,E171,0,True,5,25,20,18,2018
33400,201805252019,340,A6,B6,C73,D77,E171,0,True,5,25,20,19,2019
33401,201805252021,340,A6,B6,C73,D77,E171,0,True,5,25,20,21,2021
33402,201805252059,8,A4,B6,C71,D77,E171,1,False,5,25,20,59,2059
33403,201805252209,213,A4,B6,C71,D54,E171,1,True,5,25,22,9,2209
33404,201805252211,213,A4,B6,C71,D54,E171,0,True,5,25,22,11,2211
33405,201805252212,213,A4,B6,C71,D54,E171,0,True,5,25,22,12,2212
33406,201805252213,213,A4,B6,C71,D54,E171,0,True,5,25,22,13,2213
33407,201805261058,36,A4,B6,C72,D77,E171,0,False,5,26,10,58,1058
33408,201805261117,255,A4,B6,C72,D54,E171,1,True,5,26,11,17,1117
33409,201805261118,1,A4,B6,C72,D77,E171,1,False,5,26,11,18,1118
33410,201805261118,255,A4,B6,C72,D54,E171,0,True,5,26,11,18,1118
33411,201805261229,123,A4,B6,C72,D77,E171,1,True,5,26,12,29,1229
33412,201805261230,123,A4,B6,C72,D77,E171,0,True,5,26,12,30,1230
33413,201805261313,1,A4,B6,C71,D77,E171,1,False,5,26,13,13,1313
33414,201805261354,226,A11,B6,C73,D54,E171,1,True,5,26,13,54,1354
33415,201805261355,226,A11,B6,C73,D54,E171,0,True,5,26,13,55,1355
33416,201805261357,226,A11,B6,C73,D54,E171,0,True,5,26,13,57,1357
33417,201805261358,226,A11,B6,C73,D54,E171,0,True,5,26,13,58,1358
33418,201805261916,205,A4,B6,C71,D54,E171,1,True,5,26,19,16,1916
33419,201805261917,205,A4,B6,C71,D54,E171,0,True,5,26,19,17,1917
33420,201805261918,205,A4,B6,C71,D54,E171,0,True,5,26,19,18,1918
33421,201805262142,97,A4,B6,C73,D25,E171,1,True,5,26,21,42,2142
33422,201805262143,97,A4,B6,C73,D25,E171,0,True,5,26,21,43,2143
33423,201805262144,97,A4,B6,C73,D25,E171,0,True,5,26,21,44,2144
33424,201805270746,1,A4,B6,C73,D77,E171,1,False,5,27,7,46,746
33425,201805271112,180,A4,B6,C77,D54,E171,1,True,5,27,11,12,1112
33426,201805271113,180,A4,B6,C77,D54,E171,0,True,5,27,11,13,1113
33427,201805271114,180,A4,B6,C77,D54,E171,0,True,5,27,11,14,1114
33428,201805271615,18,A4,B6,C71,D77,E171,1,False,5,27,16,15,1615
33429,201805271632,63,A4,B6,C73,D77,E171,1,False,5,27,16,32,1632
33430,201805271633,63,A4,B6,C73,D77,E171,0,False,5,27,16,33,1633
33431,201805271645,136,A4,B6,C73,D77,E171,1,True,5,27,16,45,1645
33432,201805271646,136,A4,B6,C73,D77,E171,0,True,5,27,16,46,1646
33433,201805271715,48,A11,B6,C72,D54,E171,1,True,5,27,17,15,1715
33434,201805271716,48,A11,B6,C72,D54,E171,0,True,5,27,17,16,1716
33435,201805271734,4385,A4,B6,C73,D77,E171,0,False,5,27,17,34,1734
33436,201805271741,4385,A4,B6,C73,D77,E171,0,False,5,27,17,41,1741
33437,201805271749,4385,A4,B6,C73,D77,E171,0,False,5,27,17,49,1749
33438,201805271752,4385,A4,B6,C73,D77,E171,0,False,5,27,17,52,1752
33439,201805271754,4385,A4,B6,C73,D77,E171,0,False,5,27,17,54,1754
33440,201805271756,109,A4,B6,C70,D77,E171,0,True,5,27,17,56,1756
33441,201805271758,2,A4,B6,C71,D77,E171,1,False,5,27,17,58,1758
33442,201805271759,4385,A4,B6,C73,D77,E171,0,False,5,27,17,59,1759
33443,201805271804,4385,A4,B6,C73,D77,E171,0,False,5,27,18,4,1804
33444,201805271806,4385,A4,B6,C73,D77,E171,0,False,5,27,18,6,1806
33445,201805271807,4385,A4,B6,C73,D77,E171,0,False,5,27,18,7,1807
33446,201805271808,4385,A4,B6,C73,D77,E171,0,False,5,27,18,8,1808
33447,201805271827,4385,A4,B6,C73,D77,E171,0,False,5,27,18,27,1827
33448,201805271828,4385,A4,B6,C73,D77,E171,0,False,5,27,18,28,1828
33449,201805271829,4385,A4,B6,C73,D77,E171,0,False,5,27,18,29,1829
33450,201805271831,4385,A4,B6,C73,D77,E171,0,False,5,27,18,31,1831
33451,201805271910,58,A6,B6,C72,D77,E171,1,False,5,27,19,10,1910
33452,201805271911,58,A6,B6,C72,D77,E171,0,False,5,27,19,11,1911
33453,201805271921,177,A11,B6,C70,D54,E171,0,True,5,27,19,21,1921
33454,201805271922,177,A11,B6,C70,D54,E171,0,True,5,27,19,22,1922
33455,201805272043,29,A11,B6,C73,D31,E171,1,True,5,27,20,43,2043
33456,201805272047,241,A4,B6,C70,D31,E171,1,True,5,27,20,47,2047
33457,201805272048,241,A4,B6,C70,D31,E171,0,True,5,27,20,48,2048
33458,201805272050,241,A4,B6,C70,D31,E171,0,True,5,27,20,50,2050
33459,201805272051,241,A4,B6,C70,D31,E171,0,True,5,27,20,51,2051
33460,201805272108,1,A4,B6,C72,D31,E171,1,False,5,27,21,8,2108
33461,201805272108,534,A11,B6,C72,D77,E171,1,False,5,27,21,8,2108
33462,201805272117,534,A11,B6,C72,D77,E171,0,False,5,27,21,17,2117
33463,201805272124,43,A11,B6,C71,D31,E171,0,False,5,27,21,24,2124
33464,201805272125,1,A4,B6,C72,D77,E171,1,False,5,27,21,25,2125
33465,201805272132,4,A4,B6,C73,D77,E171,1,False,5,27,21,32,2132
33466,201805272145,227,A4,B6,C71,D54,E171,1,False,5,27,21,45,2145
33467,201805272158,269,A4,B6,C72,D77,E171,1,True,5,27,21,58,2158
33468,201805272202,269,A4,B6,C72,D77,E171,0,True,5,27,22,2,2202
33469,201805272323,91,A4,B6,C70,D77,E171,0,True,5,27,23,23,2323
33470,201805280938,86,A4,B6,C73,D77,E171,1,False,5,28,9,38,938
33471,201805280939,86,A4,B6,C73,D77,E171,0,False,5,28,9,39,939
33472,201805280940,86,A4,B6,C73,D77,E171,0,False,5,28,9,40,940
33473,201805280948,541,A4,B6,C72,D54,E171,0,True,5,28,9,48,948
33474,201805280950,541,A4,B6,C72,D54,E171,0,True,5,28,9,50,950
33475,201805280952,1,A4,B6,C71,D77,E171,1,False,5,28,9,52,952
33476,201805280952,541,A4,B6,C72,D54,E171,0,True,5,28,9,52,952
33477,201805281006,251,A11,B6,C72,D77,E171,0,False,5,28,10,6,1006
33478,201805281007,251,A11,B6,C72,D77,E171,0,False,5,28,10,7,1007
33479,201805281023,5,A4,B6,C73,D31,E171,1,False,5,28,10,23,1023
33480,201805281028,933,A4,B6,C73,D77,E171,1,False,5,28,10,28,1028
33481,201805281034,933,A4,B6,C73,D77,E171,0,False,5,28,10,34,1034
33482,201805281035,933,A4,B6,C73,D77,E171,0,False,5,28,10,35,1035
33483,201805281039,933,A4,B6,C73,D77,E171,0,False,5,28,10,39,1039
33484,201805281040,933,A4,B6,C73,D77,E171,0,False,5,28,10,40,1040
33485,201805281041,410,A11,B6,C71,D77,E171,1,True,5,28,10,41,1041
33486,201805281042,933,A4,B6,C73,D77,E171,0,False,5,28,10,42,1042
33487,201805281043,933,A4,B6,C73,D77,E171,0,False,5,28,10,43,1043
33488,201805281043,410,A11,B6,C71,D77,E171,0,True,5,28,10,43,1043
33489,201805281045,410,A11,B6,C71,D77,E171,0,True,5,28,10,45,1045
33490,201805281046,410,A11,B6,C71,D77,E171,0,True,5,28,10,46,1046
33491,201805281048,410,A11,B6,C71,D77,E171,0,True,5,28,10,48,1048
33492,201805281105,1,A4,B6,C73,D31,E171,1,False,5,28,11,5,1105
33493,201805281116,3,A4,B6,C73,D77,E171,1,False,5,28,11,16,1116
33494,201805281158,316,A4,B6,C70,D13,E171,0,True,5,28,11,58,1158
33495,201805281159,316,A4,B6,C70,D13,E171,0,True,5,28,11,59,1159
33496,201805281248,40,A4,B6,C73,D25,E171,0,False,5,28,12,48,1248
33497,201805281329,75,A4,B6,C73,D77,E171,1,False,5,28,13,29,1329
33498,201805281402,1,A4,B6,C73,D77,E171,1,False,5,28,14,2,1402
33499,201805281405,15,A6,B6,C73,D54,E171,1,False,5,28,14,5,1405
33500,201805281433,1,A4,B6,C73,D54,E171,1,False,5,28,14,33,1433
33501,201805281446,2800,A11,B6,C73,D54,E171,1,False,5,28,14,46,1446
33502,201805281451,1,A11,B6,C70,D77,E171,1,False,5,28,14,51,1451
33503,201805281518,2800,A11,B6,C73,D54,E171,0,False,5,28,15,18,1518
33504,201805281524,94,A6,B6,C70,D54,E171,1,True,5,28,15,24,1524
33505,201805281525,2800,A11,B6,C73,D54,E171,0,False,5,28,15,25,1525
33506,201805281526,94,A6,B6,C70,D54,E171,0,True,5,28,15,26,1526
33507,201805281533,2800,A11,B6,C73,D54,E171,0,False,5,28,15,33,1533
33508,201805281620,154,A11,B6,C73,D54,E171,1,False,5,28,16,20,1620
33509,201805281621,154,A11,B6,C73,D54,E171,0,False,5,28,16,21,1621
33510,201805281623,154,A11,B6,C73,D54,E171,0,False,5,28,16,23,1623
33511,201805281707,5046,A4,B6,C73,D77,E171,1,False,5,28,17,7,1707
33512,201805281715,5046,A4,B6,C73,D77,E171,0,False,5,28,17,15,1715
33513,201805281716,5046,A4,B6,C73,D77,E171,0,False,5,28,17,16,1716
33514,201805281730,5046,A4,B6,C73,D77,E171,0,False,5,28,17,30,1730
33515,201805281732,5046,A4,B6,C73,D77,E171,0,False,5,28,17,32,1732
33516,201805281734,5046,A4,B6,C73,D77,E171,0,False,5,28,17,34,1734
33517,201805281741,5046,A4,B6,C73,D77,E171,0,False,5,28,17,41,1741
33518,201805281742,5046,A4,B6,C73,D77,E171,0,False,5,28,17,42,1742
33519,201805281743,5046,A4,B6,C73,D77,E171,0,False,5,28,17,43,1743
33520,201805281748,5046,A4,B6,C73,D77,E171,0,False,5,28,17,48,1748
33521,201805281749,5046,A4,B6,C73,D77,E171,0,False,5,28,17,49,1749
33522,201805281751,5046,A4,B6,C73,D77,E171,0,False,5,28,17,51,1751
33523,201803190029,1,A4,B2,C44,D54,E253,1,False,3,19,0,29,29
33524,201803240800,493,A4,B2,C44,D54,E253,0,False,3,24,8,0,800
33525,201803240807,493,A4,B2,C44,D54,E253,0,False,3,24,8,7,807
33526,201803251435,77,A4,B2,C44,D54,E253,1,False,3,25,14,35,1435
33527,201803251436,77,A4,B2,C44,D54,E253,0,False,3,25,14,36,1436
33528,201803260001,83,A4,B2,C44,D54,E253,1,False,3,26,0,1,1
33529,201803291825,16,A4,B2,C44,D54,E253,1,False,3,29,18,25,1825
33530,201803291826,16,A4,B2,C44,D54,E253,0,False,3,29,18,26,1826
33531,201804031114,22,A4,B2,C44,D54,E253,1,False,4,3,11,14,1114
33532,201804141017,92,A4,B2,C44,D54,E253,1,False,4,14,10,17,1017
33533,201804141018,92,A4,B2,C44,D54,E253,0,False,4,14,10,18,1018
33534,201804142117,21,A4,B2,C44,D54,E253,1,False,4,14,21,17,2117
33535,201804142118,21,A4,B2,C44,D54,E253,0,False,4,14,21,18,2118
33536,201804151944,73,A4,B2,C44,D54,E253,1,False,4,15,19,44,1944
33537,201804172352,2,A4,B2,C44,D54,E253,1,False,4,17,23,52,2352
33538,201804211900,185,A4,B2,C44,D54,E253,1,False,4,21,19,0,1900
33539,201804211901,185,A4,B2,C44,D54,E253,0,False,4,21,19,1,1901
33540,201804242343,3,A4,B2,C44,D54,E253,1,False,4,24,23,43,2343
33541,201804251249,1,A4,B2,C44,D54,E253,1,False,4,25,12,49,1249
33542,201804281857,116,A4,B2,C44,D54,E253,1,False,4,28,18,57,1857
33543,201804281859,116,A4,B2,C44,D54,E253,0,False,4,28,18,59,1859
33544,201804291229,80,A4,B2,C44,D54,E253,1,False,4,29,12,29,1229
33545,201804291230,80,A4,B2,C44,D54,E253,0,False,4,29,12,30,1230
33546,201804292014,61,A4,B2,C44,D54,E253,1,False,4,29,20,14,2014
33547,201804292015,61,A4,B2,C44,D54,E253,0,False,4,29,20,15,2015
33548,201805011733,151,A4,B2,C44,D54,E253,1,False,5,1,17,33,1733
33549,201805011736,151,A4,B2,C44,D54,E253,0,False,5,1,17,36,1736
33550,201805030014,37,A4,B2,C44,D54,E253,1,False,5,3,0,14,14
33551,201805030015,37,A4,B2,C44,D54,E253,0,False,5,3,0,15,15
33552,201805161800,287,A4,B2,C44,D54,E253,1,False,5,16,18,0,1800
33553,201805161801,287,A4,B2,C44,D54,E253,0,False,5,16,18,1,1801
33554,201805161802,287,A4,B2,C44,D54,E253,0,False,5,16,18,2,1802
33555,201805161805,287,A4,B2,C44,D54,E253,0,False,5,16,18,5,1805
33556,201805170925,3,A4,B2,C44,D54,E253,1,False,5,17,9,25,925
33557,201805181726,2,A4,B2,C44,D54,E253,1,False,5,18,17,26,1726
33558,201805242142,77,A4,B2,C44,D54,E253,1,False,5,24,21,42,2142
33559,201805242143,77,A4,B2,C44,D54,E253,0,False,5,24,21,43,2143
33560,201805260758,1923,A4,B2,C44,D54,E253,1,False,5,26,7,58,758
33561,201805260808,1923,A4,B2,C44,D54,E253,0,False,5,26,8,8,808
33562,201805260809,1923,A4,B2,C44,D54,E253,0,False,5,26,8,9,809
33563,201805260830,1923,A4,B2,C44,D54,E253,0,False,5,26,8,30,830
33564,201805310613,13,A4,B2,C44,D54,E253,1,False,5,31,6,13,613
33565,201805312024,84,A4,B2,C44,D54,E253,0,False,5,31,20,24,2024
33566,201806051925,215,A4,B2,C44,D54,E253,0,False,6,5,19,25,1925
33567,201806052237,21,A4,B2,C44,D54,E253,1,False,6,5,22,37,2237
33568,201806052238,21,A4,B2,C44,D54,E253,0,False,6,5,22,38,2238
33569,201803191039,118,A4,B2,C44,D54,E253,0,True,3,19,10,39,1039
33570,201803191040,118,A4,B2,C44,D54,E253,0,True,3,19,10,40,1040
33571,201803201140,91,A4,B2,C44,D54,E253,1,True,3,20,11,40,1140
33572,201803201141,91,A4,B2,C44,D54,E253,0,True,3,20,11,41,1141
33573,201803201142,91,A4,B2,C44,D54,E253,0,True,3,20,11,42,1142
33574,201803241927,135,A4,B2,C44,D54,E253,1,True,3,24,19,27,1927
33575,201803241928,135,A4,B2,C44,D54,E253,0,True,3,24,19,28,1928
33576,201803241930,135,A4,B2,C44,D54,E253,0,True,3,24,19,30,1930
33577,201803261233,79,A4,B2,C44,D54,E253,1,True,3,26,12,33,1233
33578,201803261234,79,A4,B2,C44,D54,E253,0,True,3,26,12,34,1234
33579,201803281713,243,A4,B2,C44,D54,E253,1,True,3,28,17,13,1713
33580,201803281714,243,A4,B2,C44,D54,E253,0,True,3,28,17,14,1714
33581,201803281716,243,A4,B2,C44,D54,E253,0,True,3,28,17,16,1716
33582,201803281717,243,A4,B2,C44,D54,E253,0,True,3,28,17,17,1717
33583,201803291325,125,A4,B2,C44,D54,E253,1,True,3,29,13,25,1325
33584,201803291326,125,A4,B2,C44,D54,E253,0,True,3,29,13,26,1326
33585,201803291327,125,A4,B2,C44,D54,E253,0,True,3,29,13,27,1327
33586,201803301652,139,A4,B2,C44,D54,E253,1,True,3,30,16,52,1652
33587,201803301653,139,A4,B2,C44,D54,E253,0,True,3,30,16,53,1653
33588,201803301654,139,A4,B2,C44,D54,E253,0,True,3,30,16,54,1654
33589,201804021846,129,A4,B2,C44,D54,E253,1,True,4,2,18,46,1846
33590,201804021847,129,A4,B2,C44,D54,E253,0,True,4,2,18,47,1847
33591,201804021912,386,A4,B2,C44,D54,E253,1,True,4,2,19,12,1912
33592,201804021917,386,A4,B2,C44,D54,E253,0,True,4,2,19,17,1917
33593,201804052030,161,A4,B2,C44,D54,E253,0,True,4,5,20,30,2030
33594,201804061656,187,A4,B2,C44,D54,E253,1,True,4,6,16,56,1656
33595,201804061657,187,A4,B2,C44,D54,E253,0,True,4,6,16,57,1657
33596,201804061659,187,A4,B2,C44,D54,E253,0,True,4,6,16,59,1659
33597,201804071529,144,A4,B2,C44,D54,E253,1,True,4,7,15,29,1529
33598,201804071530,144,A4,B2,C44,D54,E253,0,True,4,7,15,30,1530
33599,201804071900,323,A4,B2,C44,D54,E253,0,True,4,7,19,0,1900
33600,201804071903,323,A4,B2,C44,D54,E253,0,True,4,7,19,3,1903
33601,201804071945,201,A4,B2,C44,D54,E253,0,True,4,7,19,45,1945
33602,201804081815,108,A4,B2,C44,D54,E253,1,True,4,8,18,15,1815
33603,201804081816,108,A4,B2,C44,D54,E253,0,True,4,8,18,16,1816
33604,201804122351,244,A4,B2,C44,D54,E253,1,True,4,12,23,51,2351
